ChEBI ID,ChEBI Name,SMILES,PubChem SID
185185,"Scutellarein 7,4'-dimethyl ether 6-glucoside",O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C(O)=C3C(OC(=CC3=O)C4=CC=C(OC)C=C4)=CC2OC)CO,"SID: 85384071
CID: 44258444"
193268,Annulatin,O1C(C2=CC(O)=C(O)C(O)=C2)=C(OC)C(=O)C=3C1=CC(O)=CC3O,"CID: 44259709
SID: 85392042"
187217,"3-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-sulfino-3,4-dihydro-2H-1-benzopyran-5-olate",S(O)(=O)C=1C=C2OC(C(O)CC2=C([O-])C1)C3=CC(O)=C(OC)C=C3,"SID: 85386067
CID: 131834261"
188968,"7-Hydroxy-3',4'-methylenedioxyflavan 7-O-beta-D-glucopyranoside",O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC2=CC=3O[C@@H](CCC3C=C2)C4=CC=5OCOC5C=C4)CO,"SID: 85387790
CID: 44257175"
184405,"2-[(7-{[4,5-dihydroxy-6-(hydroxymethyl)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-3-yl)oxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl (2E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoate",O(C1C(O)C(O)C(OC1OC=2C=C3OC(=C(OC4OC(C(O)C(O)C4OC(=O)/C=C/C5=CC(OC)=C(O)C(OC)=C5)CO)C(=O)C3=C(O)C2)C6=CC=C(O)C=C6)CO)C7OC(C(O)C(O)C7O)CO,"SID: 85383341
CID: 131752462"
187985,Apigenin 7-(6''-methylglucuronide),O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC=C(O)C=C4)C(OC)=O,"SID: 85386823
CID: 44257802"
186423,Gossypetin 3-glucoside,O1[C@@H]([C@@H](O)C(O)C(O)[C@@H]1OC2=C(OC3=C(C2=O)C(O)=CC(O)=C3O)C4=CC(O)=C(O)C=C4)CO,"SID: 85385280
CID: 44259979"
183907,Camelliaside b,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1OC3=C(OC=4C(C3=O)=C(O)C=C(O)C4)C5=CC=C(O)C=C5)CO[C@@H]6O[C@H]([C@H](O)[C@@H](O)[C@H]6O)C,"SID: 85382860
CID: 25115190"
169851,5-Carboxypyranopelargonidin 3-O-beta-glucopyranoside,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C3=C4C(OC2C5=CC=C(O)C=C5)=CC(=[OH+])C=C4OC(=C3)C(O)=O)CO,"CID: 44257038
SID: 85369025"
136617,Kaempferol 7-(6''-galloylglucoside),C=1C=C(C=CC1C2=C(C(C3=C(C=C(C=C3O2)OC4C(C(C(C(COC(C5=CC(=C(C(=C5)O)O)O)=O)O4)O)O)O)O)=O)O)O,"CID: 74978085
SID: 85336351"
186257,"Quercetin 5,7,3',4'-tetramethyl ether 3-galactoside",O1C([C@H](O)[C@H](O)C(O)[C@@H]1OC2=C(OC3=C(C2=O)C(OC)=CC(OC)=C3)C4=CC(OC)=C(OC)C=C4)CO,"SID: 85385116
CID: 44259701"
190407,(-)-Epicatechin 7-O-glucuronide,O1[C@@H](OC=2C=C3O[C@@H]([C@H](O)CC3=C(O)C2)C4=CC(O)=C(O)C=C4)[C@H](O)[C@@H](O)[C@H](O)[C@H]1C(O)=O,"SID: 85389209
CID: 76961592"
188948,Kanugin,O1C(C2=CC=3OCOC3C(OC)=C2)=C(OC)C(=O)C4=C1C=C(OC)C=C4,"SID: 85387770
CID: 12305452"
181799,MCULE-7899134902,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC2=CC=C(C=C2)/C=C/C(=O)C3=C(O)C=C(O)C=C3)COC(=O)/C=C/C4=CC=C(O)C=C4,"CID: 45783227
SID: 85380797"
168273,Persiconin,O1C(C(O)C(O)C(O)C1OC=2C3=C(OC(CC3=O)C4=CC(O)=C(OC)C=C4)C=C(OC)C2)CO,"CID: 42608082
SID: 85367463"
176360,Malvidin 3-O-arabinoside,O1[C@@H](OC=2C(=[O+]C=3C(C2)=C(O)C=C(O)C3)C4=CC(OC)=C(O)C(OC)=C4)[C@H](O)[C@@H](O)[C@@H](O)C1,"CID: 12137511
SID: 85375422"
191702,Limocitrin 3-rutinoside,O1C([C@@H](O)C(O)C(O)[C@@H]1OC2=C(OC3=C(C2=O)C(O)=CC(O)=C3OC)C4=CC(OC)=C(O)C=C4)CO[C@@H]5OC([C@H](O)[C@H](O)C5O)C,"SID: 85390490
CID: 44259990"
137452,Engeletin,C=1C(=CC2=C(C1O)C([C@@H]([C@H](O2)C=3C=CC(=CC3)O)O[C@H]4[C@@H]([C@@H]([C@H]([C@@H](O4)CO)O)O)O)=O)O,"CID: 71307293
SID: 85337173"
168307,"6-Methoxykaempferol 3,7-bis(3-acetylrhamnoside)",O1C([C@H](O)C(OC(=O)C)[C@H](O)[C@@H]1OC=2C(=O)C=3C(OC2C4=CC=C(O)C=C4)=CC(O[C@@H]5O[C@H]([C@H](O)C(OC(=O)C)C5O)C)=C(OC)C3O)C,"CID: 44259758
SID: 85367497"
187526,Tephrowatsin B,O1C=2C(CC=C(C)C)=C(OC)C=C(OC)C2C=C[C@H]1C3=CC=CC=C3,"SID: 85386369
CID: 44257205"
196390,"5,6-Dihydroxy-7,8,4'-trimethoxyflavanone",O1C(CC(=O)C=2C1=C(OC)C(OC)=C(O)C2O)C3=CC=C(OC)C=C3,"SID: 85395135
CID: 15549723"
197198,Rhamnocitrin 3-glucuronide,O1[C@@H](OC2=C(OC=3C(C2=O)=C(O)C=C(OC)C3)C4=CC=C(O)C=C4)C(O)C(O)[C@H](O)[C@H]1C(O)=O,"SID: 85395938
CID: 44259557"
186936,Epimedoside,O(C1[C@@H](OC(=O)C)C(O[C@@H](OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3CC=C(C)C)C4=CC=C(OC)C=C4)[C@H]1O)C)[C@@H]5OC([C@@H](O)[C@H](O)C5O)COC(=O)C,"SID: 85385788
CID: 44259072"
184915,Jaceidin 5-glucoside,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C3=C(OC(=C(OC)C3=O)C4=CC(OC)=C(O)C=C4)C=C(O)C2OC)CO,"SID: 85383812
CID: 44259818"
176247,Quercetin 3-glucoside 7-xyloside,O1C(C(O)C(O)C(O)C1OC2=C(OC=3C(C2=O)=C(O)C=C(OC4OCC(O)C(O)C4O)C3)C5=CC(O)=C(O)C=C5)CO,"CID: 74978152
SID: 85375311"
197273,"3'-Hydroxy-5,7,4'-trimethoxy-8-C-methylflavanone",O1C(CC(=O)C=2C1=C(C(OC)=CC2OC)C)C3=CC(O)=C(OC)C=C3,"SID: 85396012
CID: 42608089"
168864,"6-{[2-(2,4-dihydroxyphenyl)-3-(3,7-dimethylocta-2,6-dien-1-yl)-7-hydroxy-8-(3-methylbut-2-en-1-yl)-4-oxo-4H-chromen-6-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(OC2=C(O)C(=C3OC(=C(C(=O)C3=C2)C/C=C(\CCC=C(C)C)/C)C4=C(O)C=C(O)C=C4)CC=C(C)C)C(O)C(O)C(O)C1C(O)=O,"CID: 131835907
SID: 85368048"
191426,Taxifolin 3-arabinoside,O1[C@@H](OC2C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)[C@H](O)[C@@H](O)[C@@H]1CO,"SID: 85390218
CID: 131753138"
180875,Cyanidin 3-O-[b-D-Xylopyranosyl-(1->2)-[(4-hydroxybenzoyl)-(->6)-b-D-glucopyranosyl-(1->6)]-b-D-galactopyranoside],O1C(C(O)C(O)C(OC2OCC(O)C(O)C2O)C1OC=3C(=[O+]C=4C(C3)=C(O)C=C(O)C4)C5=CC(O)=C(O)C=C5)COC6OC(C(O)C(O)C6O)COC(=O)C7=CC=C(O)C=C7,"CID: 74976921
SID: 85379886"
185442,Rhamnetin 3-rhamnosyl-(1->3)(4'''-acetylrhamnosyl)(1->6)-galactoside,O([C@H]1[C@@H](OC(=O)C)C(O[C@@H](OCC2O[C@@H](OC3=C(OC=4C(C3=O)=C(O)C=C(OC)C4)C5=CC(O)=C(O)C=C5)C(O)C(O)[C@H]2O)C1O)C)[C@@H]6OC([C@H](O)[C@H](O)C6O)C,"SID: 85384316
CID: 44259584"
197027,Spinosin 6'''-(E)-sinapoyl ester,O(C1[C@@H](O)[C@H](O)C(O[C@]1(C=2C(O)=C3C(OC(=CC3=O)C4=CC=C(O)C=C4)=CC2OC)[H])CO)[C@@H]5O[C@@H]([C@@H](O)C(O)C5O)COC(=O)/C=C/C6=CC(OC)=C(O)C(OC)=C6,"SID: 85395768
CID: 44258337"
168058,"3,4',5,6-Tetrahydroxy-3',7-dimethoxyflavone 3-glucuronide",O1C(OC2=C(OC=3C(C2=O)=C(O)C(O)=C(OC)C3)C4=CC(OC)=C(O)C=C4)C(O)C(O)C(O)C1C(O)=O,"SID: 85367251
CID: 131752323"
184188,"3,4,5-trihydroxy-6-[(4-oxo-2-phenyl-4H-chromen-3-yl)oxy]oxane-2-carboxylic acid",O1C(OC2=C(OC=3C(C2=O)=CC=CC3)C4=CC=CC=C4)C(O)C(O)C(O)C1C(O)=O,"SID: 85383132
CID: 77170750"
185565,Davallioside A,O([C@H]1[C@H](OC2=C(C1)C(O)=CC(O)=C2C3NC(=O)CC3)C4=CC(O)=C(O)C=C4)[C@@H]5O[C@@H]([C@@H](O)C(O)C5O)CO,"SID: 85384433
CID: 44257070"
196636,Palodulcin B,O1[C@]([C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO)(C=2C=3OC(CC(=O)C3C=CC2O)C4=CC(O)=C(O)C=C4)[H],"SID: 85395379
CID: 42607820"
91643,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyl-2-oxanyl)oxymethyl]-2-oxanyl]oxy]-1-benzopyran-4-one",CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,"SID: 329737886
CID: 5293655"
187119,Nirurin,O1C(C(O)C(O)C(O)C1OC=2C3=C(OC(CC3=O)C4=CC=C(O)C=C4)C(=C(O)C2O)CC=C(C)C)COC5OC(C(O)C(O)C5O)C,"SID: 85385969
CID: 125896"
196372,Gardenin E,O1C=2C(=C(O)C(OC)=C(OC)C2OC)C(=O)C=C1C3=CC(O)=C(OC)C(O)=C3,"SID: 85395117
CID: 3084508"
139457,"3,5-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-3,4-dihydro-2H-chromen-7-yl hexopyranoside",C=1(C=C2OC(C(C(C2=C(C1)O)=O)O)C=3C=CC(=CC3)O)OC4C(C(C(C(O4)CO)O)O)O,"SID: 85339144
CID: 14282776"
191695,Kaempferol 3-(6-[4-glucosyl-p-coumaryl]glucosyl)(1->2)-rhamnoside,O([C@H]1C(O)[C@@H](O)C(O[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC=C(O)C=C4)C)[C@@H]5OC([C@@H](O)C(O)C5O)COC(=O)/C=C/C6=CC=C(O[C@@H]7OC([C@@H](O)[C@H](O)C7O)CO)C=C6,"SID: 85390483
CID: 44258968"
168790,"[(6-{[2-(3,4-dihydroxyphenyl)-7-hydroxy-5-oxo-5H-chromen-3-yl]oxy}-3,4,5-trihydroxyoxan-2-yl)methyl][1-hydroxy-3-(4-hydroxyphenyl)prop-2-en-1-ylidene]oxidanium",O1C(C(O)C(O)C(O)C1OC=2C(=[O+]C=3C(C2)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)COC(=O)/C=C/C5=CC=C(O)C=C5,"SID: 85367975
CID: 13915662"
185058,4'-Hydroxy-7-methoxy-8-methylflavan,O1[C@@H](CCC2=C1C(=C(OC)C=C2)C)C3=CC=C(O)C=C3,"SID: 85383947
CID: 44257174"
187504,Sempervirenoside A,O(C1[C@@H](OC(=O)C)C(O[C@@H](OC2=C(OC3=C(C2=O)C(O)=CC(O[C@@H]4OC([C@@H](O)[C@H](O)C4O)CO)=C3CC=C(C)C)C5=CC=C(OC)C=C5)[C@H]1O)C)[C@@H]6OC[C@@H](O)[C@H](OC(=O)C)C6O,"SID: 85386347
CID: 44259074"
184781,Miconioside B,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC2=C(C=3O[C@@H](CC(=O)C3C(O)=C2C)C4=CC=C(O)C=C4)C)CO[C@@H]5OCC(O)([C@@H]5O)CO,"SID: 85383681
CID: 42607900"
191722,Epicatechin 3-glucoside,O1C(OC2C(OC=3C(C2)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)C(O)C(O)C(O)C1CO,"SID: 85390510
CID: 14104301"
180828,Isorhamnetin 3-rutinoside 4'-rhamnoside,O1C(C(O)C(O)C(O)C1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(OC)=C(OC5OC(C(O)C(O)C5O)C)C=C4)COC6OC(C(O)C(O)C6O)C,"CID: 73822546
SID: 85379839"
192891,Sexangularetin 3-sophoroside,O(C1C(O)[C@H](O)C(O[C@H]1OC2=C(OC3=C(C2=O)C(O)=CC(O)=C3OC)C4=CC=C(O)C=C4)CO)[C@@H]5OC([C@@H](O)C(O)[C@H]5O)CO,"SID: 85391667
CID: 44259924"
179864,"3,4,2',4',6'-Pentahydroxychalcone 2'-glucoside",O1C(C(O)C(O)C(O)C1OC=2C(=C(O)C=C(O)C2)C(=O)/C=C/C3=CC(O)=C(O)C=C3)CO,"SID: 85378883
CID: 42607611"
196641,"2',4',6',beta-Tetrahydroxychalcone 2'-glucoside",O1[C@@H]([C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1OC=2C(=C(O)C=C(O)C2)C(=O)CC(=O)C3=CC=CC=C3)CO,"SID: 85395384
CID: 42607637"
190327,Licorice glycoside A,O([C@@H]1[C@@H](O)[C@H](O)[C@H](O[C@H]1OC2=CC=C(C=C2)/C=C/C(=O)C3=C(O)C=C(O)C=C3)CO)[C@@H]4OC[C@@](O)([C@H]4O)COC(=O)/C=C/C5=CC(OC)=C(O)C=C5,"SID: 85389129
CID: 101938903"
197216,8-Hydroxygalangin 3-methyl ether 8-methylbutyrate,O1C2=C(C(=O)C(OC)=C1C3=CC=CC=C3)C(O)=CC(O)=C2OC(=O)C(CC)C,"SID: 85395956
CID: 14583401"
174812,Dimethylstrobochrysin,O1C=2C(=C(OC)C(=C(OC)C2)C)C(=O)C=C1C3=CC=CC=C3,"SID: 85373897
CID: 44257640"
168686,Quercetin 3-(6''-acetylglucoside),O1[C@@H]([C@@H](O)C(O)C(O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)COC(=O)C,"SID: 85367872
CID: 44259187"
189812,Isoswertisin 2''-O-(2'''-methylbutyrate),O1[C@](C(OC(=O)C(CC)C)[C@@H](O)[C@H](O)C1CO)(C=2C=3OC(=CC(=O)C3C(O)=CC2OC)C4=CC=C(O)C=C4)[H],"CID: 44258343
SID: 85388629"
167534,kaempferol 3-arabinofuranoside,O1[C@H]([C@H](O)[C@@H](O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC=C(O)C=C4)CO,"SID: 85366749
CID: 5318717"
185492,Quercetin 3-glucosyl-(1->2)-rhamnoside,O(C1C(O)C(O)C(OC1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)C)C5OC(C(O)C(O)C5O)CO,"SID: 85384365
CID: 14238625"
139410,"5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-1-benzopyran-3-yl 6-O-(6-deoxyhexopyranosyl)hexopyranoside",CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC=3C(=O)C=4C(=CC(=CC4OC3C=5C=CC(=CC5)O)O)O)O)O)O)O)O)O,"SID: 85339097
CID: 12313332"
168296,Kaempferol 3-apioside-7-rhamnosyl-(1->6)-(2''-(E)-caffeoylglactoside),O1[C@@H]([C@@H](O)[C@H](O)[C@@H](OC(=O)/C=C/C2=CC(O)=C(O)C=C2)[C@@H]1OC=3C=C4OC(=C(O[C@@H]5OC[C@@](O)([C@H]5O)CO)C(=O)C4=C(O)C3)C6=CC=C(O)C=C6)CO[C@@H]7O[C@H]([C@H](O)[C@@H](O)[C@H]7O)C,"CID: 44259038
SID: 85367486"
186229,Lanceolin,O1C(C(O)C(O)C(O)C1OC2=C(OC)C(O)=C(C=C2)C(=O)/C=C/C3=CC(O)=C(O)C=C3)CO,"SID: 85385088
CID: 42607572"
186893,8-Hydroxygalangin 3-methyl ether,O1C2=C(C(=O)C(OC)=C1C3=CC=CC=C3)C(O)=CC(O)=C2O,"SID: 85385747
CID: 5360930"
189790,7-Hydroxy-8-methoxyflavanone,O1C(CC(=O)C2=C1C(OC)=C(O)C=C2)C3=CC=CC=C3,"CID: 42607832
SID: 85388607"
192954,Matteuorienate B,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC2=C(C=3O[C@@H](CC(=O)C3C(O)=C2C)C4=CC=CC=C4)C)COC(=O)CC(O)(CC(O)=O)C,"SID: 85391729
CID: 42607854"
185592,"5,7-Dihydroxy-6-C-methylflavanone 7-xylosyl-(1->3)-xyloside",O([C@@H]1C(O)[C@@H](OC[C@H]1O)OC2=C(C(O)=C3C(OC(CC3=O)C4=CC=CC=C4)=C2)C)[C@@H]5OC[C@@H](O)[C@H](O)C5O,"SID: 85384459
CID: 42607853"
175602,"4'-Hydroxy-5,6,7,8-tetramethoxyflavone",O1C2=C(C(OC)=C(OC)C(OC)=C2OC)C(=O)C=C1C3=CC=C(O)C=C3,"CID: 3010100
SID: 85374675"
190073,Luteolin 4'-glucoside 7-galacturonide,O1C(C(O)C(O)C(O)C1OC2=C(O)C=C(C=C2)C=3OC4=CC(OC5OC(C(O)C(O)C5O)C(O)=O)=CC(O)=C4C(=O)C3)CO,"SID: 85388885
CID: 14769209"
168001,Estragonoside,O1C(C(O)C(O)C(O)C1OC2=C3OC(=CC(=O)C3=C(O)C(O)=C2O)C4=CC(OC)=C(O)C=C4)C,"SID: 85367196
CID: 131751472"
174688,5-Hydroxy-7-methoxy-6-methylflavone,O1C=2C(=C(O)C(=C(OC)C2)C)C(=O)C=C1C3=CC=CC=C3,"SID: 85373774
CID: 369599"
140092,Okanin 4-methyl ether 4'-O-(6''-O-p-coumaroylglucoside),C1(=C(C(=C(C=C1)C(/C=C/C2=CC=C(C(=C2)O)OC)=O)O)O)O[C@H]3[C@H](C([C@@H](C(O3)COC(=O)/C=C/C4=CC=C(C=C4)O)O)O)O,"SID: 85339773
CID: 137333809"
186806,Vitexin 2''-O-alpha-D-arabinofuranoside,O(C1[C@@H](O)[C@H](O)C(O[C@]1(C=2C=3OC(=CC(=O)C3C(O)=CC2O)C4=CC=C(O)C=C4)[H])CO)[C@H]5O[C@@H]([C@H](O)C5O)CO,"SID: 85385660
CID: 44257666"
177943,Glucodistylin,O1C(OC2C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)C(O)C(O)C(O)C1CO,"SID: 85376986
CID: 14187088"
191790,Kaempferol 3-(2''-rhamnosylrutinoside),O(C1C(O)C(O)C(OC1OCC2OC(OC3=C(OC=4C(C3=O)=C(O)C=C(O)C4)C5=CC=C(O)C=C5)C(O)C(O)C2O)C)C6OC(C(O)C(O)C6O)C,"SID: 85390577
CID: 74978013"
107637,"(2S)-7-[[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyl-2-oxanyl]oxy]-2-oxanyl]oxy]-5-hydroxy-2-(4-hydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-4-one",C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@@H]2OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,"SID: 85313082
CID: 6710627"
185728,Diffutidin,O1[C@@H](CCC=2C1=CC(O)=CC2O)C3=CC(OC)=C(OC)C=C3,"SID: 85384590
CID: 44257194"
192056,Tricin 7-[rhamnosyl-(1->2)-galacturonide],O(C1C(O)C(O)C(OC1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC(OC)=C(O)C(OC)=C4)C(O)=O)C5OC(C(O)C(O)C5O)C,"SID: 85390842
CID: 71326884"
190832,"6-(5-{8-[1-(2,4-dihydroxyphenyl)-2-hydroxy-3-(3-hydroxyphenyl)propyl]-3,5,7-trihydroxy-3,4-dihydro-2H-1-benzopyran-2-yl}-2-hydroxyphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(C(O)CC2=C1C(C(C(O)CC3=CC(O)=CC=C3)C4=C(O)C=C(O)C=C4)=C(O)C=C2O)C5=CC(OC6OC(C(O)C(O)C6O)C(O)=O)=C(O)C=C5,"SID: 85389629
CID: 131838780"
110194,"1-[4-[[(2S,4S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyl-2-oxanyl]oxy]-2-oxanyl]oxy]-2,6-dihydroxyphenyl]-3-(3-hydroxy-4-methoxyphenyl)-1-propanone",C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2[C@H](C([C@H](O[C@H]2OC3=CC(=C(C(=C3)O)C(=O)CCC4=CC(=C(C=C4)OC)O)O)CO)O)O)O)O)O,"SID: 85315589
CID: 5702145"
174709,Farnisin,O1C(C2=CC(O)=C(OC)C=C2)=CC(=O)C3=C1C=C(O)C=C3,"SID: 85373795
CID: 5378220"
191507,Pyranodelphinin A,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC=2C3=C4C(OC2C5=CC(O)=C(O)C(O)=C5)=CC(=[OH+])C=C4OC(=C3)C)CO[C@@H]6O[C@H]([C@H](O)[C@@H](O)[C@H]6O)C,"SID: 85390298
CID: 11285205"
191788,Kaempferol 3-sophoroside 7-glucoside,O(C1C(O)C(O)C(OC1OC2=C(OC=3C(C2=O)=C(O)C=C(OC4OC(C(O)C(O)C4O)CO)C3)C5=CC=C(O)C=C5)CO)C6OC(C(O)C(O)C6O)CO,"SID: 85390575
CID: 12960459"
169462,"6-{5-[6-(3,4-dihydroxyphenyl)-13-hydroxy-4-oxo-8-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-3,11-dioxatricyclo[8.4.0.0?,?]tetradeca-1,7,9-trien-12-yl]-2-hydroxyphenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(OC2=C3C(CC(OC3=C4CC(O)C(OC4=C2)C5=CC(OC6OC(C(O)C(O)C6O)C(O)=O)=C(O)C=C5)=O)C7=CC(O)=C(O)C=C7)C(O)C(O)C(O)C1CO,"CID: 131831432
SID: 85368640"
185001,Oxyayanin B 6-glucoside,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C(O)=C3C(OC(=C(OC)C3=O)C4=CC(O)=C(OC)C=C4)=CC2OC)CO,"SID: 85383894
CID: 44259826"
178138,"4''-Methyl-6''-(3,4-dihydroxy-E-cinnamoyl)isoorientin",O1C(C(O)C(O)C(OC)C1COC(=O)/C=C/C2=CC(O)=C(O)C=C2)C3=C(O)C4=C(OC(=CC4=O)C5=CC(O)=C(O)C=C5)C=C3O,"SID: 85377179
CID: 131751356"
169081,"6-(3,4-dihydroxyphenyl)-13-hydroxy-12-(4-hydroxy-3-methoxyphenyl)-8-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-3,11-dioxatricyclo[8.4.0.0?,?]tetradeca-1,7,9-trien-4-one",O1C(OC2=C3C(CC(OC3=C4CC(O)C(OC4=C2)C5=CC(OC)=C(O)C=C5)=O)C6=CC(O)=C(O)C=C6)C(O)C(O)C(O)C1CO,"CID: 131831437
SID: 85368261"
191836,7-Hydroxy-5-methoxyflavan,O1C(CCC2=C1C=C(O)C=C2OC)C3=CC=CC=C3,"SID: 85390623
CID: 342294"
178312,"5,8-Dihydroxy-7-methoxyflavanone",O1C(CC(=O)C2=C1C(O)=C(OC)C=C2O)C3=CC=CC=C3,"SID: 85377350
CID: 13888646"
191985,"Cyanidin 3-O-(2""-xylosyl-6""-(6""'-caffeoyl-glucosyl)-galactoside)",O1[C@@H]([C@H](O)[C@H](O)[C@@H](OCC2O[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1OC=3C(=[O+]C=4C(C3)=C(O)C=C(O)C4)C5=CC(O)=C(O)C=C5)CO[C@@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6O)COC(=O)/C=C/C7=CC(O)=C(O)C=C7,"SID: 85390772
CID: 131750822"
172661,"2',4',6'-Trihydroxydihydrochalcone 2'-glucoside",O1C(C(O)C(O)C(O)C1OC=2C(C(=O)CCC3=CC=CC=C3)=C(O)C=C(O)C2)CO,"SID: 85371774
CID: 5080434"
169394,"6-{[6-(3,4-dihydroxy-6-methyl-5-oxooxan-2-yl)-5-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxo-4H-chromen-7-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(OC2=C(C3OC(C(=O)C(O)C3O)C)C(O)=C4C(OC(=CC4=O)C5=CC(OC)=C(O)C=C5)=C2)C(O)C(O)C(O)C1C(O)=O,"CID: 131833693
SID: 85368572"
139421,7-[(6-deoxyhexopyranosyl)oxy]-5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-1-benzopyran-3-yl 2-O-(6-deoxyhexopyranosyl)hexopyranoside,C1(C(C(O)C(O)C(O1)OC2C(C(C(OC2OC=3C(C4=C(C=C(C=C4OC3C5=CC=C(C=C5)O)OC6C(C(C(C(O6)C)O)O)O)O)=O)CO)O)O)O)C,"SID: 85339108
CID: 14353457"
166640,Apigenin 7-O-(6-malonyl-beta-D-glucoside),O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC=C(O)C=C4)COC(=O)CC(O)=O,"SID: 85365880
CID: 5281602"
194120,"7-hydroxy-5,3',4',5'-tetramethoxyflavone",O1C(C2=CC(OC)=C(OC)C(OC)=C2)=CC(=O)C3=C1C=C(O)C=C3OC,"CID: 14354990
SID: 85392887"
196321,Milletenin C,O1C(C2=CC=3OCOC3C=C2)=CC(=O)C=4C1=CC(OC)=C(OC)C4,"SID: 85395066
CID: 14483216"
185142,3'-Deoxymaysin,O(C1[C@](OC(C(=O)[C@@H]1O)C)(C2=C(O)C3=C(OC(=CC3=O)C4=CC=C(O)C=C4)C=C2O)[H])[C@@H]5OC([C@H](O)[C@H](O)C5O)C,"SID: 85384028
CID: 44257705"
190023,Nelumboside,O([C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1C(O)=O)OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)[C@@H]5O[C@@H]([C@@H](O)[C@H](O)[C@H]5O)CO,"SID: 85388836
CID: 11968794"
174460,Cicerin,O1CC(C=2C(OC)=CC=3OCOC3C2)C(=O)C=4C1=CC(O)=CC4O,"SID: 85373556
CID: 46881084"
